exp,H,beta,m,V
1554,0.07,4.71238898038469,0.9379,8.52631578947368
1555,0.07,4.71238898038469,0.9379,8.90526315789474
1556,0.07,4.71238898038469,0.9379,9.28421052631579
1557,0.07,4.71238898038469,0.9379,9.66315789473684
1558,0.07,4.71238898038469,0.9379,10.0421052631579
1559,0.07,4.71238898038469,0.9379,10.4210526315789
1560,0.07,4.71238898038469,0.9379,10.8
1561,0.07,4.71238898038469,1.1238,3.6
1562,0.07,4.71238898038469,1.1238,3.97894736842105
1563,0.07,4.71238898038469,1.1238,4.35789473684211
1564,0.07,4.71238898038469,1.1238,4.73684210526316
1565,0.07,4.71238898038469,1.1238,5.11578947368421
1566,0.07,4.71238898038469,1.1238,5.49473684210526
1567,0.07,4.71238898038469,1.1238,5.87368421052632
1568,0.07,4.71238898038469,1.1238,6.25263157894737
1569,0.07,4.71238898038469,1.1238,6.63157894736842
1570,0.07,4.71238898038469,1.1238,7.01052631578947
1571,0.07,4.71238898038469,1.1238,7.38947368421053
1572,0.07,4.71238898038469,1.1238,7.76842105263158
1573,0.07,4.71238898038469,1.1238,8.14736842105263
1574,0.07,4.71238898038469,1.1238,8.52631578947368
1575,0.07,4.71238898038469,1.1238,8.90526315789474
1576,0.07,4.71238898038469,1.1238,9.28421052631579
1577,0.07,4.71238898038469,1.1238,9.66315789473684
1578,0.07,4.71238898038469,1.1238,10.0421052631579
1579,0.07,4.71238898038469,1.1238,10.4210526315789
1580,0.07,4.71238898038469,1.1238,10.8
1581,0.07,4.71238898038469,1.3067,3.6
1582,0.07,4.71238898038469,1.3067,3.97894736842105
1583,0.07,4.71238898038469,1.3067,4.35789473684211
1584,0.07,4.71238898038469,1.3067,4.73684210526316
1585,0.07,4.71238898038469,1.3067,5.11578947368421
1586,0.07,4.71238898038469,1.3067,5.49473684210526
1587,0.07,4.71238898038469,1.3067,5.87368421052632
1588,0.07,4.71238898038469,1.3067,6.25263157894737
1589,0.07,4.71238898038469,1.3067,6.63157894736842
1590,0.07,4.71238898038469,1.3067,7.01052631578947
1591,0.07,4.71238898038469,1.3067,7.38947368421053
1592,0.07,4.71238898038469,1.3067,7.76842105263158
1593,0.07,4.71238898038469,1.3067,8.14736842105263
1594,0.07,4.71238898038469,1.3067,8.52631578947368
1595,0.07,4.71238898038469,1.3067,8.90526315789474
1596,0.07,4.71238898038469,1.3067,9.28421052631579
1597,0.07,4.71238898038469,1.3067,9.66315789473684
1598,0.07,4.71238898038469,1.3067,10.0421052631579
1599,0.07,4.71238898038469,1.3067,10.4210526315789
1600,0.07,4.71238898038469,1.3067,10.8
